value,count,pourc_occup,nom_sci,Observateur
17,1,0.0031746031746031746,Sympetrum pedemontanum,Enna
18,81,0.2571428571428571,Sympetrum pedemontanum,Enna
19,28,0.08888888888888889,Sympetrum pedemontanum,Enna
21,60,0.19047619047619047,Sympetrum pedemontanum,Enna
23,10,0.031746031746031744,Sympetrum pedemontanum,Enna
2,1,0.0031746031746031746,Erythromma lindenii,Enna
3,1,0.0031746031746031746,Erythromma lindenii,Enna
13,18,0.05714285714285714,Erythromma lindenii,Enna
14,113,0.35873015873015873,Erythromma lindenii,Enna
16,2,0.006349206349206349,Erythromma lindenii,Enna
17,1,0.0031746031746031746,Erythromma lindenii,Enna
18,81,0.2571428571428571,Erythromma lindenii,Enna
19,28,0.08888888888888889,Erythromma lindenii,Enna
21,60,0.19047619047619047,Erythromma lindenii,Enna
23,10,0.031746031746031744,Erythromma lindenii,Enna
2,7,0.022222222222222223,Psophus stridulus,Enna
3,8,0.025396825396825397,Psophus stridulus,Enna
4,2,0.006349206349206349,Psophus stridulus,Enna
10,2,0.006349206349206349,Psophus stridulus,Enna
13,23,0.07301587301587302,Psophus stridulus,Enna
16,1,0.0031746031746031746,Psophus stridulus,Enna
17,122,0.3873015873015873,Psophus stridulus,Enna
18,150,0.47619047619047616,Psophus stridulus,Enna
2,6,0.01904761904761905,Proserpinus proserpina,Enna
17,154,0.4888888888888889,Proserpinus proserpina,Enna
18,62,0.19682539682539682,Proserpinus proserpina,Enna
19,89,0.28253968253968254,Proserpinus proserpina,Enna
20,4,0.012698412698412698,Proserpinus proserpina,Enna
2,13,0.04113924050632911,Ephippiger terrestris,Enna
17,189,0.5981012658227848,Ephippiger terrestris,Enna
18,21,0.06645569620253164,Ephippiger terrestris,Enna
19,89,0.28164556962025317,Ephippiger terrestris,Enna
20,4,0.012658227848101266,Ephippiger terrestris,Enna
2,13,0.04113924050632911,Hyles vespertilio,Enna
17,189,0.5981012658227848,Hyles vespertilio,Enna
18,21,0.06645569620253164,Hyles vespertilio,Enna
19,89,0.28164556962025317,Hyles vespertilio,Enna
20,4,0.012658227848101266,Hyles vespertilio,Enna
2,4,0.012738853503184714,Aeshna affinis,Enna
5,2,0.006369426751592357,Aeshna affinis,Enna
13,5,0.01592356687898089,Aeshna affinis,Enna
14,22,0.07006369426751592,Aeshna affinis,Enna
16,25,0.07961783439490445,Aeshna affinis,Enna
17,5,0.01592356687898089,Aeshna affinis,Enna
18,127,0.40445859872611467,Aeshna affinis,Enna
19,49,0.15605095541401273,Aeshna affinis,Enna
23,75,0.23885350318471338,Aeshna affinis,Enna
16,105,0.3354632587859425,Hesperia comma,Enna
17,62,0.19808306709265175,Hesperia comma,Enna
18,112,0.35782747603833864,Hesperia comma,Enna
19,34,0.10862619808306709,Hesperia comma,Enna
2,3,0.009523809523809525,Pezotettix giornae,Enna
13,137,0.43492063492063493,Pezotettix giornae,Enna
14,18,0.05714285714285714,Pezotettix giornae,Enna
16,14,0.044444444444444446,Pezotettix giornae,Enna
18,143,0.45396825396825397,Pezotettix giornae,Enna
2,10,0.031545741324921134,Phyllomorpha laciniata,Enna
13,10,0.031545741324921134,Phyllomorpha laciniata,Enna
14,20,0.06309148264984227,Phyllomorpha laciniata,Enna
15,1,0.0031545741324921135,Phyllomorpha laciniata,Enna
16,2,0.006309148264984227,Phyllomorpha laciniata,Enna
18,270,0.8517350157728707,Phyllomorpha laciniata,Enna
19,4,0.012618296529968454,Phyllomorpha laciniata,Enna
2,10,0.031545741324921134,Tritomegas sexmaculatus,Enna
13,10,0.031545741324921134,Tritomegas sexmaculatus,Enna
14,20,0.06309148264984227,Tritomegas sexmaculatus,Enna
15,1,0.0031545741324921135,Tritomegas sexmaculatus,Enna
16,2,0.006309148264984227,Tritomegas sexmaculatus,Enna
18,270,0.8517350157728707,Tritomegas sexmaculatus,Enna
19,4,0.012618296529968454,Tritomegas sexmaculatus,Enna
2,9,0.02857142857142857,Ameles decolor,Enna
13,4,0.012698412698412698,Ameles decolor,Enna
14,8,0.025396825396825397,Ameles decolor,Enna
15,1,0.0031746031746031746,Ameles decolor,Enna
18,290,0.9206349206349206,Ameles decolor,Enna
19,3,0.009523809523809525,Ameles decolor,Enna
2,9,0.02857142857142857,Ancyrosoma leucograme,Enna
13,4,0.012698412698412698,Ancyrosoma leucograme,Enna
14,8,0.025396825396825397,Ancyrosoma leucograme,Enna
15,1,0.0031746031746031746,Ancyrosoma leucograme,Enna
18,290,0.9206349206349206,Ancyrosoma leucograme,Enna
19,3,0.009523809523809525,Ancyrosoma leucograme,Enna
2,9,0.02857142857142857,Stagonomus bipunctatus,Enna
13,4,0.012698412698412698,Stagonomus bipunctatus,Enna
14,8,0.025396825396825397,Stagonomus bipunctatus,Enna
15,1,0.0031746031746031746,Stagonomus bipunctatus,Enna
18,290,0.9206349206349206,Stagonomus bipunctatus,Enna
19,3,0.009523809523809525,Stagonomus bipunctatus,Enna
17,290,0.9294871794871795,Volucella inanis,Enna
18,20,0.0641025641025641,Volucella inanis,Enna
20,2,0.00641025641025641,Volucella inanis,Enna
17,290,0.9294871794871795,Stictoleptura rubra,Enna
18,20,0.0641025641025641,Stictoleptura rubra,Enna
20,2,0.00641025641025641,Stictoleptura rubra,Enna
17,100,0.32051282051282054,Erebia neoridas,Enna
18,212,0.6794871794871795,Erebia neoridas,Enna
16,11,0.035483870967741936,Chrysolina herbacea,Enna
17,163,0.5258064516129032,Chrysolina herbacea,Enna
18,136,0.43870967741935485,Chrysolina herbacea,Enna
16,11,0.035483870967741936,Prosena siberita,Enna
17,163,0.5258064516129032,Prosena siberita,Enna
18,136,0.43870967741935485,Prosena siberita,Enna
16,11,0.035483870967741936,Evacanthus interruptus,Enna
17,163,0.5258064516129032,Evacanthus interruptus,Enna
18,136,0.43870967741935485,Evacanthus interruptus,Enna
13,5,0.015822784810126583,Roeseliana roeselii,Enna
16,12,0.0379746835443038,Roeseliana roeselii,Enna
17,62,0.1962025316455696,Roeseliana roeselii,Enna
18,237,0.75,Roeseliana roeselii,Enna
16,12,0.03821656050955414,Oxyna flavipennis,Enna
17,95,0.30254777070063693,Oxyna flavipennis,Enna
18,207,0.6592356687898089,Oxyna flavipennis,Enna
16,10,0.03215434083601286,Chorthippus apricarius,Enna
17,126,0.40514469453376206,Chorthippus apricarius,Enna
18,175,0.5627009646302251,Chorthippus apricarius,Enna
17,297,0.9519230769230769,Carpocoris fuscipinus,Enna
18,13,0.041666666666666664,Carpocoris fuscipinus,Enna
20,2,0.00641025641025641,Carpocoris fuscipinus,Enna
17,183,0.5846645367412141,Sciocoris macrocephalus,Enna
18,130,0.41533546325878595,Sciocoris macrocephalus,Enna
2,44,0.14102564102564102,Nezara viridula,Enna
3,14,0.04487179487179487,Nezara viridula,Enna
13,17,0.05448717948717949,Nezara viridula,Enna
16,56,0.1794871794871795,Nezara viridula,Enna
17,84,0.2692307692307692,Nezara viridula,Enna
18,44,0.14102564102564102,Nezara viridula,Enna
23,53,0.16987179487179488,Nezara viridula,Enna
2,44,0.14102564102564102,Chazara briseis,Enna
3,14,0.04487179487179487,Chazara briseis,Enna
13,17,0.05448717948717949,Chazara briseis,Enna
16,56,0.1794871794871795,Chazara briseis,Enna
17,84,0.2692307692307692,Chazara briseis,Enna
18,44,0.14102564102564102,Chazara briseis,Enna
23,53,0.16987179487179488,Chazara briseis,Enna
2,2,0.006389776357827476,Subcoccinella vigintiquatuorpunctata,Enna
3,20,0.06389776357827476,Subcoccinella vigintiquatuorpunctata,Enna
4,3,0.009584664536741214,Subcoccinella vigintiquatuorpunctata,Enna
10,21,0.0670926517571885,Subcoccinella vigintiquatuorpunctata,Enna
12,1,0.003194888178913738,Subcoccinella vigintiquatuorpunctata,Enna
16,57,0.18210862619808307,Subcoccinella vigintiquatuorpunctata,Enna
17,41,0.13099041533546327,Subcoccinella vigintiquatuorpunctata,Enna
18,109,0.34824281150159747,Subcoccinella vigintiquatuorpunctata,Enna
19,19,0.06070287539936102,Subcoccinella vigintiquatuorpunctata,Enna
23,40,0.12779552715654952,Subcoccinella vigintiquatuorpunctata,Enna
2,2,0.006389776357827476,Phaneroptera nana,Enna
3,20,0.06389776357827476,Phaneroptera nana,Enna
4,3,0.009584664536741214,Phaneroptera nana,Enna
10,21,0.0670926517571885,Phaneroptera nana,Enna
12,1,0.003194888178913738,Phaneroptera nana,Enna
16,57,0.18210862619808307,Phaneroptera nana,Enna
17,41,0.13099041533546327,Phaneroptera nana,Enna
18,109,0.34824281150159747,Phaneroptera nana,Enna
19,19,0.06070287539936102,Phaneroptera nana,Enna
23,40,0.12779552715654952,Phaneroptera nana,Enna
13,6,0.019169329073482427,Gampsocleis glabra,Enna
17,119,0.3801916932907348,Gampsocleis glabra,Enna
18,142,0.4536741214057508,Gampsocleis glabra,Enna
19,41,0.13099041533546327,Gampsocleis glabra,Enna
23,5,0.01597444089456869,Gampsocleis glabra,Enna
13,8,0.02531645569620253,Lestes sponsa,Enna
17,41,0.12974683544303797,Lestes sponsa,Enna
18,172,0.5443037974683544,Lestes sponsa,Enna
19,15,0.04746835443037975,Lestes sponsa,Enna
23,80,0.25316455696202533,Lestes sponsa,Enna
13,8,0.025396825396825397,Stethophyma grossum,Enna
17,15,0.047619047619047616,Stethophyma grossum,Enna
18,168,0.5333333333333333,Stethophyma grossum,Enna
19,5,0.015873015873015872,Stethophyma grossum,Enna
23,119,0.37777777777777777,Stethophyma grossum,Enna
13,8,0.02531645569620253,Chrysochraon dispar,Enna
17,41,0.12974683544303797,Chrysochraon dispar,Enna
18,172,0.5443037974683544,Chrysochraon dispar,Enna
19,15,0.04746835443037975,Chrysochraon dispar,Enna
23,80,0.25316455696202533,Chrysochraon dispar,Enna
17,314,1,Hemipenthes velutina,Enna
17,314,1,Rhopalus conspersus,Enna
17,314,1,Tropidothorax leucopterus,Enna
13,1,0.0031746031746031746,Chorthippus biguttulus,Enna
18,314,0.9968253968253968,Chorthippus biguttulus,Enna
13,1,0.0031746031746031746,Chorthippus mollis,Enna
18,314,0.9968253968253968,Chorthippus mollis,Enna
2,6,0.0189873417721519,Sisyphus schaefferi,Enna
3,37,0.11708860759493671,Sisyphus schaefferi,Enna
4,12,0.0379746835443038,Sisyphus schaefferi,Enna
16,13,0.04113924050632911,Sisyphus schaefferi,Enna
17,2,0.006329113924050633,Sisyphus schaefferi,Enna
18,107,0.33860759493670883,Sisyphus schaefferi,Enna
19,52,0.16455696202531644,Sisyphus schaefferi,Enna
20,17,0.05379746835443038,Sisyphus schaefferi,Enna
21,6,0.0189873417721519,Sisyphus schaefferi,Enna
23,64,0.20253164556962025,Sisyphus schaefferi,Enna
2,6,0.0189873417721519,Labidura riparia,Enna
3,37,0.11708860759493671,Labidura riparia,Enna
4,12,0.0379746835443038,Labidura riparia,Enna
16,13,0.04113924050632911,Labidura riparia,Enna
17,2,0.006329113924050633,Labidura riparia,Enna
18,107,0.33860759493670883,Labidura riparia,Enna
19,52,0.16455696202531644,Labidura riparia,Enna
20,17,0.05379746835443038,Labidura riparia,Enna
21,6,0.0189873417721519,Labidura riparia,Enna
23,64,0.20253164556962025,Labidura riparia,Enna
2,6,0.0189873417721519,Labidura riparia,Enna
3,37,0.11708860759493671,Labidura riparia,Enna
4,12,0.0379746835443038,Labidura riparia,Enna
16,13,0.04113924050632911,Labidura riparia,Enna
17,2,0.006329113924050633,Labidura riparia,Enna
18,107,0.33860759493670883,Labidura riparia,Enna
19,52,0.16455696202531644,Labidura riparia,Enna
20,17,0.05379746835443038,Labidura riparia,Enna
21,6,0.0189873417721519,Labidura riparia,Enna
23,64,0.20253164556962025,Labidura riparia,Enna
2,6,0.0189873417721519,Labidura riparia,Enna
3,37,0.11708860759493671,Labidura riparia,Enna
4,12,0.0379746835443038,Labidura riparia,Enna
16,13,0.04113924050632911,Labidura riparia,Enna
17,2,0.006329113924050633,Labidura riparia,Enna
18,107,0.33860759493670883,Labidura riparia,Enna
19,52,0.16455696202531644,Labidura riparia,Enna
20,17,0.05379746835443038,Labidura riparia,Enna
21,6,0.0189873417721519,Labidura riparia,Enna
23,64,0.20253164556962025,Labidura riparia,Enna
0,316,1,Ricania speculum,Enna
17,69,0.21835443037974683,Orsillus depressus,Enna
18,214,0.6772151898734177,Orsillus depressus,Enna
19,33,0.10443037974683544,Orsillus depressus,Enna
17,69,0.21835443037974683,Blaste quadrimaculata,Enna
18,214,0.6772151898734177,Blaste quadrimaculata,Enna
19,33,0.10443037974683544,Blaste quadrimaculata,Enna
17,69,0.21835443037974683,Philodromus margaritatus,Enna
18,214,0.6772151898734177,Philodromus margaritatus,Enna
19,33,0.10443037974683544,Philodromus margaritatus,Enna
17,69,0.21835443037974683,Pilophorus perplexus,Enna
18,214,0.6772151898734177,Pilophorus perplexus,Enna
19,33,0.10443037974683544,Pilophorus perplexus,Enna
18,313,1,Chrysolina sanguinolenta,Enna
18,315,1,Micrelytra fossularum,Enna
18,315,1,Peribalus strictus,Enna
3,1,0.0031847133757961785,Coremacera marginata,Enna
18,313,0.9968152866242038,Coremacera marginata,Enna
18,312,1,Phymata crassipes,Enna
18,314,1,Cassida margaritacea,Enna
6,1,0.003194888178913738,Nemobius sylvestris,Enna
18,312,0.9968051118210862,Nemobius sylvestris,Enna
18,313,1,Neoscona adianta,Enna
17,11,0.03492063492063492,Carrhotus xanthogramma,Enna
18,304,0.9650793650793651,Carrhotus xanthogramma,Enna
17,4,0.012578616352201259,Acronicata euphorbiae,Enna
18,314,0.9874213836477987,Acronicata euphorbiae,Enna
3,1,0.0031746031746031746,Scutigera coleoptrata,Enna
18,314,0.9968253968253968,Scutigera coleoptrata,Enna
3,1,0.0031746031746031746,Reduvius personatus,Enna
18,314,0.9968253968253968,Reduvius personatus,Enna
3,1,0.0031746031746031746,Steatoda triangulosa,Enna
18,314,0.9968253968253968,Steatoda triangulosa,Enna
18,317,1,Syromastus rhombeus,Enna
18,317,1,Geomyza tripunctata,Enna
17,29,0.09177215189873418,Pantilius tunicatus,Enna
18,287,0.9082278481012658,Pantilius tunicatus,Enna
17,29,0.09177215189873418,Ectobius lucidus,Enna
18,287,0.9082278481012658,Ectobius lucidus,Enna
1,2,0.006309148264984227,Euceraphis punctipennis,Enna
2,278,0.8769716088328076,Euceraphis punctipennis,Enna
3,37,0.1167192429022082,Euceraphis punctipennis,Enna
1,2,0.006309148264984227,Kleidocerys resedae,Enna
2,278,0.8769716088328076,Kleidocerys resedae,Enna
3,37,0.1167192429022082,Kleidocerys resedae,Enna
1,2,0.006309148264984227,Macrolophus pygmaeus,Enna
2,278,0.8769716088328076,Macrolophus pygmaeus,Enna
3,37,0.1167192429022082,Macrolophus pygmaeus,Enna
1,2,0.006309148264984227,Micromus angulatus,Enna
2,278,0.8769716088328076,Micromus angulatus,Enna
3,37,0.1167192429022082,Micromus angulatus,Enna
1,2,0.006309148264984227,Eucarazzia elegans,Enna
2,278,0.8769716088328076,Eucarazzia elegans,Enna
3,37,0.1167192429022082,Eucarazzia elegans,Enna
1,2,0.006309148264984227,Anoecia corni,Enna
2,278,0.8769716088328076,Anoecia corni,Enna
3,37,0.1167192429022082,Anoecia corni,Enna
1,2,0.006309148264984227,Zygina flammigera,Enna
2,278,0.8769716088328076,Zygina flammigera,Enna
3,37,0.1167192429022082,Zygina flammigera,Enna
2,196,0.620253164556962,Asiraca clavicornis,Enna
3,116,0.3670886075949367,Asiraca clavicornis,Enna
13,1,0.0031645569620253164,Asiraca clavicornis,Enna
16,3,0.00949367088607595,Asiraca clavicornis,Enna
2,196,0.620253164556962,Ribautiana debilis,Enna
3,116,0.3670886075949367,Ribautiana debilis,Enna
13,1,0.0031645569620253164,Ribautiana debilis,Enna
16,3,0.00949367088607595,Ribautiana debilis,Enna
2,196,0.620253164556962,Eupteryx decemnotata,Enna
3,116,0.3670886075949367,Eupteryx decemnotata,Enna
13,1,0.0031645569620253164,Eupteryx decemnotata,Enna
16,3,0.00949367088607595,Eupteryx decemnotata,Enna
1,62,0.1962025316455696,Columba livia,Laurent
2,80,0.25316455696202533,Columba livia,Laurent
3,162,0.5126582278481012,Columba livia,Laurent
4,12,0.0379746835443038,Columba livia,Laurent
2,248,0.7823343848580442,Erithacus rubecula,Laurent
3,69,0.21766561514195584,Erithacus rubecula,Laurent
2,248,0.7823343848580442,Pica pica,Laurent
3,69,0.21766561514195584,Pica pica,Laurent
2,248,0.7823343848580442,Larus argentatus,Laurent
3,69,0.21766561514195584,Larus argentatus,Laurent
2,228,0.7215189873417721,Aegithalos caudatus,Laurent
3,86,0.2721518987341772,Aegithalos caudatus,Laurent
4,2,0.006329113924050633,Aegithalos caudatus,Laurent
2,248,0.7823343848580442,Turdus merula,Laurent
3,69,0.21766561514195584,Turdus merula,Laurent
2,248,0.7823343848580442,Sturnus vulgaris,Laurent
3,69,0.21766561514195584,Sturnus vulgaris,Laurent
2,66,0.2088607594936709,Fringilla coelebs,Laurent
3,243,0.7689873417721519,Fringilla coelebs,Laurent
13,7,0.022151898734177215,Fringilla coelebs,Laurent
2,248,0.7823343848580442,Corvus corone,Laurent
3,69,0.21766561514195584,Corvus corone,Laurent
2,130,0.4180064308681672,Chroicocephalus ridibundus,Laurent
3,169,0.5434083601286174,Chroicocephalus ridibundus,Laurent
16,9,0.028938906752411574,Chroicocephalus ridibundus,Laurent
17,3,0.00964630225080386,Chroicocephalus ridibundus,Laurent
2,220,0.6962025316455697,Vespa crabro,Laurent
3,92,0.2911392405063291,Vespa crabro,Laurent
4,1,0.0031645569620253164,Vespa crabro,Laurent
13,1,0.0031645569620253164,Vespa crabro,Laurent
17,2,0.006329113924050633,Vespa crabro,Laurent
3,315,1,Passer domesticus,Laurent
1,62,0.1962025316455696,Larus michahellis,Laurent
2,80,0.25316455696202533,Larus michahellis,Laurent
3,162,0.5126582278481012,Larus michahellis,Laurent
4,12,0.0379746835443038,Larus michahellis,Laurent
1,62,0.1962025316455696,Streptopelia decaocto,Laurent
2,80,0.25316455696202533,Streptopelia decaocto,Laurent
3,162,0.5126582278481012,Streptopelia decaocto,Laurent
4,12,0.0379746835443038,Streptopelia decaocto,Laurent
1,62,0.1962025316455696,Vanessa atalanta,Laurent
2,80,0.25316455696202533,Vanessa atalanta,Laurent
3,162,0.5126582278481012,Vanessa atalanta,Laurent
4,12,0.0379746835443038,Vanessa atalanta,Laurent
2,73,0.2347266881028939,Columba palumbus,Laurent
3,21,0.06752411575562701,Columba palumbus,Laurent
4,2,0.006430868167202572,Columba palumbus,Laurent
14,7,0.022508038585209004,Columba palumbus,Laurent
15,33,0.10610932475884244,Columba palumbus,Laurent
17,41,0.13183279742765272,Columba palumbus,Laurent
18,93,0.2990353697749196,Columba palumbus,Laurent
19,23,0.07395498392282958,Columba palumbus,Laurent
20,4,0.012861736334405145,Columba palumbus,Laurent
23,14,0.04501607717041801,Columba palumbus,Laurent
2,73,0.2347266881028939,Motacilla cinerea,Laurent
3,21,0.06752411575562701,Motacilla cinerea,Laurent
4,2,0.006430868167202572,Motacilla cinerea,Laurent
14,7,0.022508038585209004,Motacilla cinerea,Laurent
15,33,0.10610932475884244,Motacilla cinerea,Laurent
17,41,0.13183279742765272,Motacilla cinerea,Laurent
18,93,0.2990353697749196,Motacilla cinerea,Laurent
19,23,0.07395498392282958,Motacilla cinerea,Laurent
20,4,0.012861736334405145,Motacilla cinerea,Laurent
23,14,0.04501607717041801,Motacilla cinerea,Laurent
2,68,0.21587301587301588,Motacilla alba,Laurent
3,22,0.06984126984126984,Motacilla alba,Laurent
4,2,0.006349206349206349,Motacilla alba,Laurent
14,8,0.025396825396825397,Motacilla alba,Laurent
15,35,0.1111111111111111,Motacilla alba,Laurent
17,47,0.1492063492063492,Motacilla alba,Laurent
18,89,0.28253968253968254,Motacilla alba,Laurent
19,24,0.0761904761904762,Motacilla alba,Laurent
20,4,0.012698412698412698,Motacilla alba,Laurent
23,16,0.050793650793650794,Motacilla alba,Laurent
2,9,0.028846153846153848,Zilla dioida,Laurent
3,143,0.4583333333333333,Zilla dioida,Laurent
6,6,0.019230769230769232,Zilla dioida,Laurent
14,4,0.01282051282051282,Zilla dioida,Laurent
15,18,0.057692307692307696,Zilla dioida,Laurent
16,57,0.18269230769230768,Zilla dioida,Laurent
17,1,0.003205128205128205,Zilla dioida,Laurent
18,56,0.1794871794871795,Zilla dioida,Laurent
19,17,0.05448717948717949,Zilla dioida,Laurent
23,1,0.003205128205128205,Zilla dioida,Laurent
2,9,0.028846153846153848,Mangora acalypha,Laurent
3,143,0.4583333333333333,Mangora acalypha,Laurent
6,6,0.019230769230769232,Mangora acalypha,Laurent
14,4,0.01282051282051282,Mangora acalypha,Laurent
15,18,0.057692307692307696,Mangora acalypha,Laurent
16,57,0.18269230769230768,Mangora acalypha,Laurent
17,1,0.003205128205128205,Mangora acalypha,Laurent
18,56,0.1794871794871795,Mangora acalypha,Laurent
19,17,0.05448717948717949,Mangora acalypha,Laurent
23,1,0.003205128205128205,Mangora acalypha,Laurent
2,2,0.006369426751592357,Agalenatea redii,Laurent
3,77,0.24522292993630573,Agalenatea redii,Laurent
6,1,0.0031847133757961785,Agalenatea redii,Laurent
14,1,0.0031847133757961785,Agalenatea redii,Laurent
15,3,0.009554140127388535,Agalenatea redii,Laurent
16,109,0.3471337579617834,Agalenatea redii,Laurent
17,3,0.009554140127388535,Agalenatea redii,Laurent
18,97,0.3089171974522293,Agalenatea redii,Laurent
19,20,0.06369426751592357,Agalenatea redii,Laurent
23,1,0.0031847133757961785,Agalenatea redii,Laurent
2,7,0.022435897435897436,Oenopia lyncea,Laurent
3,148,0.47435897435897434,Oenopia lyncea,Laurent
14,1,0.003205128205128205,Oenopia lyncea,Laurent
15,20,0.0641025641025641,Oenopia lyncea,Laurent
16,58,0.1858974358974359,Oenopia lyncea,Laurent
18,77,0.2467948717948718,Oenopia lyncea,Laurent
19,1,0.003205128205128205,Oenopia lyncea,Laurent
2,7,0.022508038585209004,Aphantaulax trifasciata,Laurent
3,148,0.4758842443729904,Aphantaulax trifasciata,Laurent
14,1,0.003215434083601286,Aphantaulax trifasciata,Laurent
15,20,0.06430868167202572,Aphantaulax trifasciata,Laurent
16,57,0.1832797427652733,Aphantaulax trifasciata,Laurent
18,77,0.24758842443729903,Aphantaulax trifasciata,Laurent
19,1,0.003215434083601286,Aphantaulax trifasciata,Laurent
2,10,0.03184713375796178,Dermacentor marginatus,Laurent
3,163,0.5191082802547771,Dermacentor marginatus,Laurent
14,3,0.009554140127388535,Dermacentor marginatus,Laurent
15,32,0.10191082802547771,Dermacentor marginatus,Laurent
16,51,0.1624203821656051,Dermacentor marginatus,Laurent
18,54,0.17197452229299362,Dermacentor marginatus,Laurent
19,1,0.0031847133757961785,Dermacentor marginatus,Laurent
2,8,0.025559105431309903,Deroplia genei,Laurent
3,152,0.48562300319488816,Deroplia genei,Laurent
14,3,0.009584664536741214,Deroplia genei,Laurent
15,28,0.08945686900958466,Deroplia genei,Laurent
16,60,0.19169329073482427,Deroplia genei,Laurent
18,62,0.19808306709265175,Deroplia genei,Laurent
2,4,0.012779552715654952,Turdus philomelos,Laurent
3,119,0.3801916932907348,Turdus philomelos,Laurent
14,3,0.009584664536741214,Turdus philomelos,Laurent
15,28,0.08945686900958466,Turdus philomelos,Laurent
16,93,0.2971246006389776,Turdus philomelos,Laurent
18,62,0.19808306709265175,Turdus philomelos,Laurent
19,1,0.003194888178913738,Turdus philomelos,Laurent
21,3,0.009584664536741214,Turdus philomelos,Laurent
2,5,0.01607717041800643,Dorytomus longimanus,Laurent
3,107,0.3440514469453376,Dorytomus longimanus,Laurent
14,4,0.012861736334405145,Dorytomus longimanus,Laurent
15,18,0.05787781350482315,Dorytomus longimanus,Laurent
16,99,0.3183279742765273,Dorytomus longimanus,Laurent
18,49,0.15755627009646303,Dorytomus longimanus,Laurent
19,5,0.01607717041800643,Dorytomus longimanus,Laurent
21,14,0.04501607717041801,Dorytomus longimanus,Laurent
23,10,0.03215434083601286,Dorytomus longimanus,Laurent
2,18,0.05660377358490566,Buteo buteo,Laurent
3,215,0.6761006289308176,Buteo buteo,Laurent
6,6,0.018867924528301886,Buteo buteo,Laurent
14,5,0.015723270440251572,Buteo buteo,Laurent
15,48,0.1509433962264151,Buteo buteo,Laurent
18,19,0.059748427672955975,Buteo buteo,Laurent
19,7,0.0220125786163522,Buteo buteo,Laurent
2,21,0.06666666666666667,Rhaphigaster nebulosa,Laurent
3,104,0.33015873015873015,Rhaphigaster nebulosa,Laurent
14,5,0.015873015873015872,Rhaphigaster nebulosa,Laurent
15,22,0.06984126984126984,Rhaphigaster nebulosa,Laurent
16,95,0.30158730158730157,Rhaphigaster nebulosa,Laurent
18,68,0.21587301587301588,Rhaphigaster nebulosa,Laurent
1,2,0.0064516129032258064,Psittacula krameri,Laurent
2,111,0.3580645161290323,Psittacula krameri,Laurent
3,139,0.4483870967741935,Psittacula krameri,Laurent
4,30,0.0967741935483871,Psittacula krameri,Laurent
17,9,0.02903225806451613,Psittacula krameri,Laurent
18,12,0.03870967741935484,Psittacula krameri,Laurent
19,7,0.02258064516129032,Psittacula krameri,Laurent
2,134,0.4240506329113924,Exochomus quadripustulatus,Laurent
3,21,0.06645569620253164,Exochomus quadripustulatus,Laurent
15,6,0.0189873417721519,Exochomus quadripustulatus,Laurent
18,124,0.3924050632911392,Exochomus quadripustulatus,Laurent
19,20,0.06329113924050633,Exochomus quadripustulatus,Laurent
20,11,0.03481012658227848,Exochomus quadripustulatus,Laurent
2,30,0.09615384615384616,Cyanistes caeruleus,Laurent
3,24,0.07692307692307693,Cyanistes caeruleus,Laurent
9,30,0.09615384615384616,Cyanistes caeruleus,Laurent
13,1,0.003205128205128205,Cyanistes caeruleus,Laurent
15,113,0.36217948717948717,Cyanistes caeruleus,Laurent
18,113,0.36217948717948717,Cyanistes caeruleus,Laurent
19,1,0.003205128205128205,Cyanistes caeruleus,Laurent
2,1,0.0031847133757961785,Thaumetopoea pityocampa,Laurent
3,200,0.6369426751592356,Thaumetopoea pityocampa,Laurent
15,1,0.0031847133757961785,Thaumetopoea pityocampa,Laurent
18,70,0.2229299363057325,Thaumetopoea pityocampa,Laurent
19,30,0.09554140127388536,Thaumetopoea pityocampa,Laurent
20,12,0.03821656050955414,Thaumetopoea pityocampa,Laurent
1,1,0.003194888178913738,Sylvia atricapilla,Laurent
2,92,0.2939297124600639,Sylvia atricapilla,Laurent
3,191,0.610223642172524,Sylvia atricapilla,Laurent
16,1,0.003194888178913738,Sylvia atricapilla,Laurent
17,4,0.012779552715654952,Sylvia atricapilla,Laurent
18,17,0.054313099041533544,Sylvia atricapilla,Laurent
19,7,0.022364217252396165,Sylvia atricapilla,Laurent
1,62,0.1962025316455696,Phoenicurus ochruros,Laurent
2,80,0.25316455696202533,Phoenicurus ochruros,Laurent
3,162,0.5126582278481012,Phoenicurus ochruros,Laurent
4,12,0.0379746835443038,Phoenicurus ochruros,Laurent
1,62,0.1962025316455696,Stegobium paniceum,Laurent
2,80,0.25316455696202533,Stegobium paniceum,Laurent
3,162,0.5126582278481012,Stegobium paniceum,Laurent
4,12,0.0379746835443038,Stegobium paniceum,Laurent
17,5,0.016129032258064516,Apis mellifera,Laurent
19,3,0.00967741935483871,Apis mellifera,Laurent
23,302,0.9741935483870968,Apis mellifera,Laurent
17,5,0.016129032258064516,Aythya fuligula,Laurent
19,3,0.00967741935483871,Aythya fuligula,Laurent
23,302,0.9741935483870968,Aythya fuligula,Laurent
17,5,0.016129032258064516,Podiceps cristatus,Laurent
19,3,0.00967741935483871,Podiceps cristatus,Laurent
23,302,0.9741935483870968,Podiceps cristatus,Laurent
17,5,0.016129032258064516,Fulica atra,Laurent
19,3,0.00967741935483871,Fulica atra,Laurent
23,302,0.9741935483870968,Fulica atra,Laurent
